9,25
16,21
15,24
14,21
9,26
15,20
5,26
13,20
7,27
11,19
15,25
8,19
9,26
4,17
12,26
6,18
5,7
3,18
3,7
3,20
6,17
4,16
5,21
2,12
2,5
3,11
1,16
2,12
4,12
3,13
4,13
2,11
4,13
3,13
1,12
3,12
3,17
1,14
4,15
2,15
2,10
2,16
2,6
2,15
1,14
1,12
2,13
2,12
2,10
5,14
1,9
1,13
1,7
1,13
1,8
1,14
1,8
1,11
1,7
2,17
1,7
1,12
1,6
1,13
2,9
1,15
1,6
2,16
2,7
2,16
2,9
3,16
3,9
2,11
2,5
5,27
1,5
4,25
1,6
5,32
1,4
4,32
1,6
3,30
0,3
2,29
0,2
2,26
0,3
3,30
0,3
5,30
0,4
2,32
1,4
5,31
1,5
2,32
0,3
3,31
0,1
1,31
0,1
1,29
0,1
0,27
0,1
1,28
0,1
1,26
0,1
1,25
0,1
1,26
50,37
83,32
74,39
75,32
77,34
90,41
103,41
51,41
93,39
36,39
7,2
71,35
44,35
33,30
41,33
60,36
36,33
46,32
8,3
33,26
17,8
48,32
14,5
24,31
7,3
42,33
9,5
38,26
13,6
24,20
10,28
4,9
9,28
2,4
7,32
2,5
6,28
6,10
8,30
4,7
6,37
1,3
10,34
3,6
8,32
3,7
14,31
2,6
9,32
2,6
11,31
2,6
13,33
1,5
4,30
1,3
7,33
0,2
3,32
0,1
3,32
0,3
3,31
0,2
1,32
0,2
2,32
0,2
2,31
0,1
2,30
50,37
82,32
74,39
75,32
77,34
90,41
103,41
51,41
93,39
37,39
7,2
71,35
44,35
34,30
41,33
59,36
36,33
44,32
8,3
33,26
17,8
48,32
14,5
24,31
7,3
43,33
9,5
38,26
14,6
24,20
10,28
4,9
9,28
1,4
6,32
2,5
6,28
6,10
9,30
4,7
6,37
1,3
10,34
3,6
8,32
2,7
14,31
2,6
9,32
2,6
11,31
2,6
15,33
1,5
4,30
1,3
7,33
0,2
3,32
0,1
3,32
0,3
3,31
0,2
1,32
0,2
2,32
0,2
2,31
0,1
2,30
28,32
38,32
56,32
151,37
36,34
49,32
65,38
56,36
61,33
54,36
60,32
94,35
68,32
88,32
72,34
76,31
78,31
49,32
67,31
49,33
47,32
36,30
54,33
34,27
119,37
36,31
95,42
62,37
93,41
70,36
55,44
72,31
15,3
81,32
25,4
59,31
18,5
37,25
13,5
55,31
43,44
89,29
75,46
62,35
72,42
64,38
17,8
105,47
73,37
59,43
51,30
83,46
76,36
80,47
40,35
56,46
39,36
91,40
58,36
136,42
76,40
85,37
61,35
79,39
53,38
7,2
34,39
8,2
51,44
28,32
39,32
57,32
151,37
36,34
49,32
64,38
56,36
63,33
54,36
60,32
94,35
68,32
84,32
72,34
80,31
78,31
48,32
68,31
47,33
44,32
37,30
54,33
34,27
121,37
36,31
96,42
61,37
87,41
69,36
57,44
73,31
15,3
82,32
25,4
59,31
18,5
35,25
14,5
55,31
43,44
90,29
75,46
62,35
72,42
63,38
17,8
106,47
73,37
60,43
51,30
83,46
73,36
79,47
39,35
57,46
40,36
92,40
59,36
131,42
74,40
87,37
61,35
79,39
53,38
6,2
35,39
8,2
51,44
132,52
66,36
95,46
71,36
112,47
33,37
94,45
100,33
75,46
86,26
111,46
48,19
39,39
28,19
47,40
25,16
31,39
23,16
70,37
3,4
26,32
18,19
49,32
13,20
26,26
21,22
43,33
25,21
27,33
24,28
21,31
1,3
3,5
1,2
3,16
4,15
8,25
4,14
11,25
7,12
5,23
3,14
4,19
5,11
4,16
7,13
7,17
7,17
5,17
6,17
3,17
2,13
2,13
2,9
4,15
4,10
6,22
1,4
2,20
2,11
7,25
4,15
7,22
3,15
3,20
1,13
3,14
5,13
6,18
1,5
4,19
2,16
4,19
4,16
3,20
2,17
3,16
2,9
5,18
2,6
3,15
2,8
5,17
2,14
4,13
1,15
1,5
3,15
1,9
2,20
2,6
4,20
1,5
5,20
2,10
6,17
4,12
5,16
4,11
2,18
2,12
3,17
3,12
4,18
3,10
3,20
1,10
3,19
1,11
1,17
1,9
4,18
2,10
5,17
3,11
3,16
2,12
1,11
1,11
1,12
1,9
3,15
0,8
1,11
1,9
3,14
2,10
5,17
2,10
6,17
7,13
7,19
5,11
4,19
2,9
3,16
1,9
1,13
3,8
2,18
2,11
2,18
0,7
4,18
1,9
4,19
0,6
1,12
0,6
2,15
0,9
1,17
1,8
1,17
1,8
4,19
1,9
2,19
1,6
2,19
0,5
3,19
0,5
2,17
0,6
1,15
0,6
1,19
0,6
1,19
0,5
2,19
0,7
2,19
1,8
1,19
0,6
2,19
1,7
1,18
1,5
1,17
1,7
0,14
1,6
2,17
2,9
4,18
2,9
2,18
1,9
1,18
0,6
0,13
0,5
1,15
1,7
1,14
1,9
2,10
1,9
2,17
0,8
1,13
0,5
2,18
0,6
0,18
0,4
1,18
0,3
1,15
0,1
1,18
0,3
1,20
0,4
0,22
0,1
0,20
0,3
0,14
0,3
0,15
0,3
0,15
0,3
1,16
0,7
2,12
0,5
1,16
0,7
2,16
0,7
3,18
0,8
1,18
0,5
1,17
0,4
1,18
0,5
1,18
0,5
2,18
0,8
2,18
1,8
1,17
0,8
1,18
0,8
0,16
0,5
1,14
0,6
1,15
1,6
3,18
1,6
1,19
0,3
1,17
0,3
1,17
1,6
4,20
1,6
3,18
1,6
2,22
1,6
3,23
1,6
2,16
1,6
3,26
0,2
7,38
0,3
8,38
1,4
5,37
0,1
4,37
0,3
6,37
0,2
2,40
0,1
4,38
131,52
66,36
97,46
71,36
104,47
32,37
94,45
99,33
75,46
87,26
113,46
48,19
40,39
29,19
45,40
25,16
30,39
24,16
70,37
3,4
26,32
18,19
48,32
13,20
25,26
21,22
41,33
28,21
27,33
23,28
20,31
1,3
2,5
1,2
3,16
4,15
8,25
4,14
10,25
7,12
5,23
3,14
3,19
5,11
4,16
5,13
7,17
7,17
5,17
6,17
3,17
2,13
2,13
2,9
4,15
4,10
6,22
1,4
2,20
2,11
7,25
4,15
6,22
3,15
3,20
1,13
2,14
5,13
5,18
1,5
4,19
2,16
4,19
4,16
2,20
2,17
3,16
2,9
6,18
1,6
3,15
2,8
5,17
2,14
4,13
1,15
1,5
2,15
1,9
2,20
2,6
4,20
1,5
7,20
3,10
6,17
4,12
4,16
3,11
2,18
2,12
3,17
2,12
4,18
3,10
3,20
1,10
2,19
1,11
2,17
1,9
4,18
2,10
5,17
3,11
3,16
2,12
1,11
1,11
1,12
1,9
2,15
0,8
1,11
1,9
3,14
2,10
5,17
2,10
6,17
6,13
7,19
5,11
4,19
2,9
2,16
1,9
1,13
3,8
2,18
2,11
2,18
0,7
4,18
1,9
4,19
1,6
1,12
1,6
2,15
0,9
1,17
0,8
1,17
1,8
3,19
1,9
2,19
1,6
2,19
0,5
3,19
0,5
2,17
0,6
1,15
0,6
1,19
0,6
1,19
0,5
2,19
0,7
2,19
0,8
1,19
0,6
2,19
1,7
1,18
0,5
1,17
0,7
0,14
1,6
2,17
2,9
4,18
1,9
2,18
1,9
1,18
0,6
0,13
0,5
1,15
1,7
1,14
1,9
2,10
1,9
2,17
0,8
1,13
0,5
1,18
0,6
0,18
0,4
1,18
0,3
1,15
0,1
1,18
0,3
1,20
0,4
0,22
0,1
1,20
0,3
0,14
0,3
0,15
0,3
0,15
0,3
2,16
0,7
1,12
0,5
1,16
0,7
2,16
0,7
3,18
0,8
2,18
0,5
1,17
0,4
1,18
0,5
1,18
0,5
2,18
0,8
2,18
1,8
1,17
0,8
2,18
0,8
0,16
0,5
0,14
0,6
1,15
1,6
2,18
1,6
1,19
0,3
1,17
0,3
1,17
1,6
4,20
1,6
3,18
1,6
2,22
1,6
3,23
1,6
2,16
1,6
3,26
0,2
6,38
1,3
8,38
1,4
5,37
0,1
5,37
0,3
6,37
0,2
2,40
0,1
4,38
111,49
55,46
73,42
69,43
23,35
15,36
4,2
39,24
15,28
10,22
22,26
8,23
28,27
25,22
21,27
25,23
27,34
8,19
19,35
1,2
12,28
17,25
22,30
36,27
18,29
19,26
13,28
22,24
19,27
18,21
15,27
7,16
14,29
13,21
16,28
13,17
22,33
18,23
11,32
6,5
13,30
17,21
26,33
12,21
17,31
2,4
8,29
3,5
8,23
1,3
8,28
2,5
14,26
4,4
13,27
1,3
8,28
2,5
9,28
2,4
9,24
9,20
10,26
8,23
8,23
6,18
10,22
6,18
7,24
9,18
6,25
3,5
7,27
2,5
12,30
1,6
5,29
1,4
4,33
1,4
3,28
0,1
2,26
0,2
4,31
109,49
55,46
73,42
70,43
23,35
15,36
4,2
39,24
16,28
10,22
22,26
8,23
28,27
25,22
21,27
25,23
27,34
8,19
19,35
1,2
13,28
17,25
22,30
36,27
18,29
20,26
14,28
23,24
19,27
18,21
15,27
7,16
14,29
13,21
16,28
13,17
21,33
19,23
11,32
6,5
13,30
18,21
25,33
13,21
17,31
2,4
8,29
3,5
8,23
1,3
8,28
2,5
13,26
4,4
13,27
1,3
8,28
3,5
7,28
1,4
9,24
10,20
9,26
8,23
7,23
6,18
9,22
6,18
7,24
9,18
6,25
3,5
6,27
2,5
12,30
1,6
5,29
1,4
4,33
0,4
3,28
0,1
2,26
0,2
4,31
135,33
194,44
99,34
158,48
108,37
85,44
93,42
73,44
87,37
75,42
145,32
256,50
116,33
142,42
63,34
108,42
117,36
4,3
22,30
31,33
31,32
49,37
38,36
31,34
45,34
76,35
102,35
50,36
53,31
69,39
90,34
48,42
52,33
38,36
46,31
50,31
49,35
37,35
53,37
56,39
46,32
75,36
65,32
58,36
59,33
44,38
63,35
15,38
48,33
51,38
56,35
47,35
49,28
43,35
45,26
4,2
35,25
2,1
38,31
2,1
35,29
41,33
76,39
40,31
77,36
28,30
87,33
42,35
69,32
49,29
48,29
50,30
48,30
36,26
22,27
19,27
30,29
35,30
40,29
42,34
46,30
41,34
38,26
75,34
36,25
19,33
17,21
49,33
8,5
23,28
12,16
16,25
14,21
5,6
10,21
5,20
1,4
5,21
11,12
5,25
3,11
5,22
2,14
2,17
4,15
5,21
5,14
5,19
4,14
7,18
5,13
5,22
4,10
2,18
4,11
3,22
2,5
6,21
1,3
2,20
1,4
7,16
6,13
5,16
5,14
3,18
2,8
4,15
2,6
4,14
1,4
3,14
1,6
2,15
1,4
3,15
1,3
4,19
1,6
3,21
1,5
1,12
1,4
2,25
1,6
3,26
1,7
4,26
2,8
2,27
0,1
2,32
0,2
2,30
0,1
3,30
0,1
2,30
0,1
6,31
1,5
4,30
1,3
9,48
0,2
5,48
0,1
6,48
0,2
4,43
0,1
4,45
0,2
4,45
0,1
5,44
0,2
5,45
0,1
5,45
0,2
5,44
0,1
4,43
0,2
5,48
0,1
4,44
0,2
3,45
0,1
4,45
0,2
3,44
0,1
3,45
0,2
3,45
0,1
3,43
0,2
4,45
0,1
5,45
0,2
3,48
0,1
3,45
0,2
4,45
0,1
4,48
0,2
4,48
0,1
4,46
0,2
4,48
0,1
4,46
0,2
4,45
0,1
4,48
0,2
3,46
0,1
4,48
0,2
3,48
0,1
4,48
0,2
3,45
0,1
4,45
0,2
3,46
0,1
4,48
0,2
3,43
0,1
4,45
0,2
5,48
0,1
4,48
0,2
5,48
0,1
3,45
0,2
4,47
0,1
4,46
0,2
4,44
0,1
2,42
0,2
0,46
138,33
193,44
99,34
159,48
107,37
84,44
92,42
74,44
86,37
77,42
138,32
255,50
116,33
142,42
62,34
109,42
114,36
4,3
21,30
29,33
31,32
51,37
37,36
31,34
45,34
75,35
101,35
48,36
53,31
70,39
92,34
48,42
52,33
38,36
45,31
49,31
48,35
38,35
54,37
57,39
46,32
76,36
65,32
56,36
58,33
43,38
66,35
15,38
47,33
51,38
56,35
45,35
49,28
43,35
46,26
4,2
36,25
2,1
37,31
2,1
35,29
41,33
76,39
39,31
73,36
31,30
87,33
40,35
71,32
48,29
48,29
50,30
45,30
36,26
22,27
19,27
31,29
35,30
41,29
42,34
46,30
41,34
38,26
65,34
35,25
19,33
17,21
49,33
8,5
23,28
12,16
17,25
14,21
5,6
10,21
5,20
1,4
5,21
11,12
5,25
3,11
4,22
2,14
2,17
4,15
4,21
5,14
5,19
4,14
10,18
5,13
5,22
4,10
2,18
4,11
3,22
2,5
7,21
1,3
2,20
1,4
7,16
6,13
5,16
5,14
3,18
2,8
4,15
2,6
4,14
1,4
3,14
1,6
2,15
1,4
4,15
1,3
4,19
1,6
3,21
1,5
1,12
1,4
3,25
1,6
2,26
1,7
4,26
2,8
2,27
0,1
2,32
0,2
2,30
0,1
3,30
0,1
2,30
0,1
6,31
1,5
4,30
1,3
9,48
0,2
5,48
0,1
6,48
0,2
4,43
0,1
4,45
0,2
4,45
0,1
5,44
0,2
5,45
0,1
5,45
0,2
5,44
0,1
4,43
0,2
6,48
0,1
4,44
0,2
3,45
0,1
3,45
0,2
3,44
0,1
4,45
0,2
3,45
0,1
3,43
0,2
4,45
0,1
5,45
0,2
3,48
0,1
4,45
0,2
4,45
0,1
4,48
0,2
4,48
0,1
4,46
0,2
4,48
0,1
4,46
0,2
4,45
0,1
4,48
0,2
3,46
0,1
4,48
0,2
3,48
0,1
3,48
0,2
4,45
0,1
4,45
0,2
3,46
0,1
4,48
0,2
3,43
0,1
4,45
0,2
5,48
0,1
4,48
0,2
5,48
0,1
3,45
0,2
4,47
0,1
4,46
0,2
4,44
0,1
2,42
0,2
0,46
66,44
106,38
134,42
77,32
36,39
49,30
28,43
63,29
39,40
57,35
58,34
26,30
28,27
12,33
12,21
22,35
5,3
28,29
7,26
2,3
9,31
4,21
5,22
15,30
13,23
41,34
12,26
43,32
15,27
27,31
16,26
8,4
24,26
12,21
9,26
15,23
31,29
3,4
30,32
2,5
19,24
4,6
12,26
6,6
7,23
3,3
12,29
4,5
6,28
1,1
7,24
5,22
5,6
15,20
20,29
3,3
24,31
1,2
23,29
6,22
4,5
1,8
3,26
1,9
3,26
67,44
106,38
136,42
76,32
38,39
51,30
29,43
75,29
37,40
57,35
58,34
26,30
28,27
13,33
12,21
21,35
5,3
28,29
7,26
2,3
10,31
4,21
5,22
15,30
14,23
41,34
12,26
40,32
15,27
29,31
16,26
8,4
24,26
11,21
8,26
15,23
29,29
3,4
31,32
2,5
19,24
5,6
12,26
6,6
7,23
3,3
12,29
4,5
5,28
1,1
7,24
6,22
5,6
15,20
20,29
3,3
24,31
1,2
25,29
5,22
4,5
1,8
2,26
1,9
3,26
82,39
45,27
67,45
39,25
48,42
70,27
58,46
83,31
52,47
127,36
60,43
53,35
58,38
72,39
29,39
62,41
6,1
63,45
58,48
88,44
101,56
8,2
51,53
71,49
55,47
66,50
12,5
29,49
2,2
20,59
29,18
22,63
26,19
25,61
26,18
24,60
22,19
18,63
23,18
19,61
21,19
16,60
4,18
12,59
82,39
46,27
67,45
37,25
48,42
67,27
56,46
81,31
45,47
122,36
59,43
54,35
57,38
71,39
28,39
63,41
5,1
60,45
58,48
86,44
100,56
7,2
51,53
72,49
55,47
66,50
12,5
29,49
2,2
20,59
29,18
22,63
27,19
25,61
27,18
24,60
22,19
18,63
23,18
17,61
20,19
14,60
3,18
12,59
69,39
21,5
238,44
93,40
155,43
77,43
76,43
145,41
185,48
87,37
148,46
47,35
57,44
69,36
65,43
35,35
46,40
27,38
45,40
74,42
134,44
55,42
64,44
71,43
48,44
90,45
60,41
30,43
44,39
61,49
70,45
42,46
104,39
38,46
45,38
26,44
22,26
21,43
11,4
42,41
14,29
42,36
15,30
21,7
17,36
30,33
23,35
35,32
33,38
37,32
21,34
33,34
28,34
33,33
24,37
32,33
36,35
44,43
24,23
8,5
19,30
5,3
15,30
6,3
11,26
21,36
26,27
20,37
5,5
33,35
7,19
16,38
3,11
22,33
4,14
4,7
4,13
7,32
2,8
11,32
1,2
11,33
2,7
5,35
0,2
4,35
1,4
4,34
1,6
4,39
1,4
4,37
1,6
3,34
1,4
3,35
1,6
3,36
1,4
3,35
1,5
3,34
0,2
2,33
0,4
2,33
0,3
2,32
1,6
3,34
1,4
3,36
1,6
3,35
1,4
3,34
1,6
3,35
1,4
3,36
1,6
2,37
1,4
3,35
1,6
3,36
1,4
3,39
1,6
2,34
0,4
2,34
1,6
3,34
1,4
2,34
1,6
2,33
1,4
3,39
2,6
3,39
1,4
3,35
1,6
3,37
1,4
3,36
1,6
2,34
1,4
3,34
1,6
2,33
0,1
2,25
0,4
3,28
70,39
21,5
238,44
93,40
157,43
76,43
77,43
158,41
188,48
90,37
160,46
47,35
56,44
78,36
71,43
37,35
47,40
30,38
45,40
72,42
132,44
55,42
66,44
70,43
47,44
85,45
60,41
30,43
43,39
60,49
70,45
42,46
105,39
39,46
43,38
26,44
22,26
21,43
11,4
42,41
13,29
46,36
16,30
21,7
17,36
30,33
22,35
36,32
33,38
37,32
21,34
33,34
28,34
34,33
24,37
32,33
36,35
47,43
24,23
8,5
19,30
4,3
15,30
6,3
11,26
21,36
26,27
20,37
5,5
33,35
8,19
17,38
4,11
21,33
4,14
4,7
4,13
7,32
2,8
11,32
1,2
11,33
2,7
5,35
0,2
4,35
1,4
4,34
2,6
4,39
1,4
4,37
1,6
3,34
1,4
3,35
1,6
3,36
1,4
3,35
1,5
3,34
0,2
3,33
0,4
2,33
0,3
2,32
1,6
3,34
1,4
3,36
1,6
2,35
1,4
3,34
1,6
3,35
1,4
3,36
1,6
2,37
1,4
3,35
1,6
3,36
1,4
3,39
1,6
2,34
0,4
2,34
1,6
4,34
0,4
2,34
1,6
2,33
1,4
3,39
1,6
3,39
1,4
3,35
1,6
3,37
1,4
3,36
1,6
2,34
1,4
2,34
1,6
2,33
0,1
2,25
0,4
2,28
82,42
47,34
112,36
36,30
89,41
29,35
36,37
55,33
61,40
56,35
89,32
28,35
12,31
47,27
97,36
25,25
69,38
39,27
38,37
